12/15/15,14:48:12.000Z,61.1931,-151.9218
12/15/15,14:39:04.180Z,37.4445,-118.7615
12/15/15,14:39:03.000Z,61.6406,-150.1169
12/15/15,14:23:34.030Z,35.8566666,-120.399498
12/15/15,14:19:07.000Z,62.1131,-149.533
12/15/15,14:06:09.000Z,63.239,-150.683
12/15/15,14:03:56.980Z,38.8143349,-122.7939987
12/15/15,14:00:22.180Z,33.1738333,-115.5978333
12/15/15,13:58:59.220Z,19.4201667,-155.6373333
12/15/15,13:49:19.580Z,36.239,-120.8063333
12/15/15,13:44:39.160Z,36.0091667,-117.8083333
12/15/15,13:44:28.530Z,36.0043333,-117.8065
12/15/15,13:42:44.720Z,36.0058333,-117.8086667
12/15/15,13:39:17.730Z,38.8376656,-122.8398361
12/15/15,13:38:27.150Z,35.6513333,-118.348
12/15/15,13:29:35.580Z,-15.6372,167.2412
12/15/15,13:28:58.100Z,18.5937,-67.1895
12/15/15,13:27:07.540Z,35.8909988,-120.4436646
12/15/15,13:23:13.710Z,35.6493333,-118.3453333
12/15/15,13:20:07.976Z,41.912,-119.6065
12/15/15,12:43:47.330Z,38.8100014,-122.8919983
12/15/15,12:40:04.000Z,61.9739,-149.3463
12/15/15,12:37:05.920Z,38.8433342,-122.8296661
12/15/15,12:31:43.000Z,63.1059,-151.4291
12/15/15,12:14:40.060Z,33.4901667,-116.4875
12/15/15,12:06:46.000Z,62.8708,-150.8043
12/15/15,12:02:24.100Z,18.7458,-64.4124
12/15/15,12:01:14.150Z,38.8441658,-122.8304977
12/15/15,11:47:14.000Z,64.66,-149.2325
12/15/15,11:41:42.690Z,36.4815,-89.547
12/15/15,11:38:22.870Z,33.1946667,-115.5768333
12/15/15,11:27:06.280Z,51.5172,-174.5463
12/15/15,11:11:38.000Z,64.8044,-147.7241
12/15/15,11:08:34.680Z,38.8221664,-122.7433319
12/15/15,10:44:24.340Z,41.7355,-111.7018333
12/15/15,10:39:54.620Z,36.2378333,-89.4393333
12/15/15,10:35:55.070Z,33.441,-116.443
12/15/15,10:25:44.800Z,32.3878333,-115.217
12/15/15,10:12:48.744Z,38.5605,-118.1795
12/15/15,10:08:16.490Z,19.3851662,-155.5070038
12/15/15,09:57:48.840Z,36.2095,-97.5625
12/15/15,09:46:12.000Z,52.7914,-167.8296
12/15/15,09:44:56.880Z,37.0085,-112.8631667
12/15/15,09:38:56.000Z,59.2471,-152.5182
12/15/15,09:21:54.760Z,37.4726667,-118.6361667
12/15/15,09:21:40.230Z,38.4082,-117.5653
12/15/15,09:14:59.570Z,38.8351669,-122.7726669
12/15/15,09:11:14.980Z,33.0291667,-116.4315
12/15/15,09:09:18.670Z,38.8223343,-122.8430023
12/15/15,09:01:43.000Z,64.6241,-149.4454
12/15/15,08:04:59.210Z,36.7388344,-121.2741699
12/15/15,07:48:21.120Z,33.5298333,-116.7341667
12/15/15,07:47:04.870Z,37.4686667,-118.6051667
12/15/15,07:38:12.460Z,-9.6389,112.8869
12/15/15,07:21:04.090Z,40.4431667,-121.5176667
12/15/15,07:09:23.400Z,38.8149986,-122.8215027
12/15/15,06:59:32.000Z,60.4515,-143.3232
12/15/15,06:55:17.030Z,-3.5938,101.4494
12/15/15,06:54:39.200Z,19.604,-66.038
12/15/15,06:52:39.132Z,41.8775,-119.6429
12/15/15,06:44:41.600Z,18.5405,-64.608
12/15/15,06:38:18.000Z,63.0622,-151.669
12/15/15,06:37:59.084Z,38.1661,-118.228
12/15/15,06:19:10.410Z,38.8328323,-122.8069992
12/15/15,06:08:44.335Z,35.8122,-116.6164
12/15/15,06:05:23.000Z,61.7679,-151.5709
12/15/15,05:52:55.000Z,63.6552,-146.5054
12/15/15,05:40:18.000Z,61.0008,-150.9316
12/15/15,05:27:42.000Z,61.199,-140.7833
12/15/15,04:59:56.200Z,36.0376667,-117.5245
12/15/15,04:58:41.000Z,60.3768,-151.4091
12/15/15,04:49:23.490Z,38.8235016,-122.8248367
12/15/15,04:45:37.188Z,38.9821,-119.4979
12/15/15,04:38:47.000Z,60.2729,-150.9468
12/15/15,04:35:21.000Z,18.641,-64.5449
12/15/15,04:22:38.310Z,37.5953333,-118.79
12/15/15,04:19:24.000Z,62.0463,-147.923
12/15/15,04:01:32.820Z,38.8218333,-122.8246667
12/15/15,03:23:23.565Z,41.8657,-119.638
12/15/15,03:22:54.660Z,48.1108333,-124.5048333
12/15/15,03:15:20.280Z,38.8391685,-122.7845001
12/15/15,02:59:27.916Z,41.8534,-119.6414
12/15/15,02:46:51.727Z,41.855,-119.6363
12/15/15,02:06:19.670Z,19.0585003,-155.3919983
12/15/15,02:01:02.000Z,63.1554,-150.4701
12/15/15,01:45:14.744Z,36.6312,-116.9343
12/15/15,01:33:37.110Z,33.732,-116.8425
12/15/15,01:22:01.350Z,38.7625008,-122.7408371
12/15/15,01:07:48.980Z,36.7413,-98.1338
12/15/15,00:59:08.000Z,63.1613,-150.8082
12/15/15,00:34:14.900Z,38.7965012,-122.7641678
12/15/15,00:22:57.060Z,46.1941667,-122.1861667
12/15/15,00:20:33.740Z,25.6941,141.9352
12/15/15,00:10:13.940Z,44.4445,-114.1351667
12/15/15,00:05:32.000Z,62.1742,-151.1262
12/15/15,00:03:48.810Z,-47.6627,84.8647
12/15/15,00:01:46.000Z,64.9993,-147.3245
12/14/15,23:28:30.500Z,19.6205,-65.4225
12/14/15,23:05:23.000Z,60.3737,-152.3189
12/14/15,23:00:25.900Z,33.8423333,-117.5018333
12/14/15,22:56:12.970Z,-5.3796,153.0607
12/14/15,22:50:34.530Z,19.3203335,-155.1928406
12/14/15,22:42:24.468Z,38.3338,-118.1597
12/14/15,22:25:16.220Z,33.632,-116.7453333
12/14/15,21:56:17.090Z,38.8100014,-122.8123322
12/14/15,21:46:05.000Z,60.1157,-141.4542
12/14/15,21:37:19.000Z,52.801,-167.8856
12/14/15,21:32:57.000Z,64.0921,-149.2272
12/14/15,21:29:55.000Z,63.239,-150.7366
12/14/15,21:29:20.770Z,32.8423333,-116.2743333
12/14/15,21:21:04.280Z,-5.3694,153.1189
12/14/15,21:13:26.060Z,39.0375,20.5348
12/14/15,21:12:02.290Z,52.9163,-167.9227
12/14/15,21:10:52.000Z,60.0142,-152.0219
12/14/15,21:10:27.010Z,37.5285,-118.8805
12/14/15,20:37:51.000Z,62.3734,-151.2448
12/14/15,20:36:14.000Z,60.4332,-151.1178
12/14/15,20:34:11.560Z,44.3533333,-113.9881667
12/14/15,20:33:00.140Z,36.4579,142.4649
12/14/15,20:31:57.980Z,38.8381653,-122.8339996
12/14/15,20:27:33.800Z,38.8396683,-122.8274994
12/14/15,19:58:30.000Z,65.007,-147.3299
12/14/15,19:55:10.000Z,61.594,-149.9558
12/14/15,19:44:16.660Z,19.3873333,-155.276
12/14/15,19:28:38.250Z,33.9871667,-116.5768333
12/14/15,19:28:09.270Z,38.824,-122.8268333
12/14/15,19:15:31.000Z,59.3197,-152.6182
12/14/15,19:15:00.980Z,33.7135,-117.3401667
12/14/15,19:13:03.000Z,63.6152,-149.3177
12/14/15,19:10:19.550Z,33.5221667,-116.5215
12/14/15,19:09:38.720Z,38.8173332,-122.8021698
12/14/15,18:59:55.370Z,44.802,-111.1308333
12/14/15,18:56:15.881Z,37.5802,-117.1433
12/14/15,18:53:57.350Z,33.4758333,-116.4851667
12/14/15,18:53:02.000Z,60.0096,-149.0914
12/14/15,18:41:50.960Z,35.932,-117.6851667
12/14/15,18:38:23.860Z,34.3411667,-116.4796667
12/14/15,18:38:08.000Z,60.6346,-142.7313
12/14/15,18:36:17.950Z,45.944,-119.9301667
12/14/15,18:35:54.000Z,62.0063,-149.3092
12/14/15,18:33:29.000Z,63.2074,-150.3311
12/14/15,18:19:25.640Z,40.9148333,-110.0601667
12/14/15,18:15:26.300Z,36.2885,-97.535
12/14/15,18:05:09.000Z,60.0927,-149.2005
12/14/15,17:54:42.320Z,33.7436667,-117.5343333
12/14/15,17:48:29.700Z,19.1627,-67.0688
12/14/15,17:46:16.090Z,-5.6295,147.2876
12/14/15,17:23:46.000Z,62.4153,-151.1145
12/14/15,16:53:42.000Z,61.8098,-149.6209
12/14/15,16:53:22.460Z,19.0566673,-155.3956604
12/14/15,16:50:03.572Z,38.2387,-119.4135
12/14/15,16:45:31.780Z,47.7813333,-115.7168333
12/14/15,16:28:34.760Z,38.7685013,-122.7180023
12/14/15,16:25:54.160Z,33.8388333,-116.8653333
12/14/15,16:25:01.000Z,53.922,-166.2738
12/14/15,15:56:47.090Z,36.3076,70.823
12/14/15,15:56:08.810Z,48.1846667,-121.3485
12/14/15,15:52:17.499Z,36.345,-114.1718
12/14/15,15:32:52.040Z,34.28,-117.774
12/14/15,15:31:41.030Z,19.4104996,-155.5296631
12/14/15,15:22:03.000Z,63.731,-150.3784
12/14/15,15:12:05.500Z,17.9845,-65.319
12/14/15,15:01:51.311Z,38.2635,-118.1397
12/14/15,15:01:04.180Z,34.8613333,-118.9718333
12/14/15,14:34:51.878Z,41.9162,-119.593
12/14/15,14:30:13.200Z,38.7929993,-122.7470016
12/14/15,14:16:43.213Z,40.0893,-119.6581
12/14/15,13:55:00.160Z,34.1865,-116.4368333
12/14/15,13:53:15.570Z,38.8145,-122.8193333
12/14/15,13:50:59.650Z,38.8115,-122.8201667
12/14/15,13:45:40.250Z,36.3935,70.6765
12/14/15,13:42:12.000Z,64.5233,-149.3651
12/14/15,13:36:44.194Z,39.6007,-119.9723
12/14/15,13:31:26.100Z,18.2698,-64.7855
12/14/15,13:17:23.510Z,37.4715,-113.1776667
12/14/15,13:01:44.740Z,-21.5814,-173.9024
12/14/15,12:50:49.164Z,37.1786,-117.7725
12/14/15,12:35:03.200Z,29.2293,-97.5133
12/14/15,12:29:44.103Z,37.0423,-118.2893
12/14/15,12:16:18.134Z,37.3126,-117.6826
12/14/15,11:58:45.508Z,38.1525,-118.1921
12/14/15,11:31:40.330Z,46.1978333,-122.1795
12/14/15,11:06:34.000Z,62.1225,-148.9018
12/14/15,10:55:18.731Z,39.6272,-119.978
12/14/15,10:47:37.268Z,39.38,-120.0669
12/14/15,10:35:20.390Z,44.4576667,-110.5806667
12/14/15,10:29:03.250Z,33.6026667,-116.8133333
12/14/15,10:19:57.120Z,19.5508333,-155.9728333
12/14/15,10:10:45.290Z,33.5275,-116.4686667
12/14/15,10:08:54.850Z,33.4741667,-116.4743333
12/14/15,10:03:54.270Z,-21.2296,-68.5902
12/14/15,09:46:29.000Z,64.6583,-147.6146
12/14/15,09:28:07.000Z,63.0085,-150.4124
12/14/15,09:24:08.000Z,63.68,-148.4121
12/14/15,09:15:34.089Z,37.3471,-114.2313
12/14/15,09:01:54.000Z,60.0693,-152.6366
12/14/15,08:42:51.000Z,61.8342,-149.0104
12/14/15,08:32:26.000Z,65.1958,-148.4998
12/14/15,07:49:54.840Z,37.6056667,-118.7983333
12/14/15,07:42:49.000Z,61.3528,-146.4516
12/14/15,07:21:47.450Z,33.5306667,-116.7318333
12/14/15,07:15:12.000Z,53.5298,-166.1502
12/14/15,07:13:56.240Z,37.399,-118.6448333
12/14/15,07:08:26.940Z,33.518,-116.738
12/14/15,06:58:44.460Z,-32.0476,-175.9206
12/14/15,06:57:03.570Z,33.4536667,-116.717
12/14/15,06:54:41.720Z,36.2783,-97.5043
12/14/15,06:45:12.000Z,33.767,-117.5306667
12/14/15,06:44:02.080Z,38.7933333,-122.974
12/14/15,06:36:26.470Z,44.8708333,-111.6058333
12/14/15,06:29:28.700Z,19.7446,-67.6136
12/14/15,06:29:15.740Z,19.4333324,-155.2906647
12/14/15,06:22:25.070Z,39.6295,-121.0705
12/14/15,06:07:35.770Z,33.0368333,-115.5735
12/14/15,05:53:09.000Z,59.0244,-152.3831
12/14/15,05:43:29.613Z,36.6429,-117.1433
12/14/15,05:41:40.900Z,18.2476,-65.2667
12/14/15,05:32:49.705Z,41.9206,-119.6617
12/14/15,05:28:49.360Z,37.6098333,-118.8613333
12/14/15,05:10:32.661Z,36.7232,-116.285
12/14/15,05:07:36.000Z,60.1337,-152.7141
12/14/15,04:46:42.540Z,34.0406667,-116.7851667
12/14/15,04:45:57.090Z,34.0366667,-116.7861667
12/14/15,04:31:29.890Z,44.6353333,-110.682
12/14/15,04:30:16.631Z,36.7214,-116.3127
12/14/15,03:49:39.663Z,37.1454,-117.4146
12/14/15,03:49:33.629Z,39.3978,-120.416
12/14/15,03:44:44.610Z,34.0408333,-117.0136667
12/14/15,03:20:44.520Z,37.5835,-118.9678333
12/14/15,03:11:39.000Z,60.5992,-140.7523
12/14/15,03:02:57.000Z,63.4254,-151.432
12/14/15,02:58:20.000Z,61.3798,-152.205
12/14/15,02:58:02.000Z,58.4064,-154.7355
12/14/15,02:49:42.626Z,38.1654,-118.843
12/14/15,02:29:28.130Z,38.805,-122.7665
12/14/15,02:26:14.370Z,33.1928333,-115.5776667
12/14/15,02:26:06.705Z,41.8729,-119.6536
12/14/15,02:25:39.000Z,60.1863,-141.4873
12/14/15,02:18:10.470Z,19.4061661,-155.2781677
12/14/15,02:10:15.049Z,41.8817,-119.6577
12/14/15,01:55:23.000Z,63.426,-151.4423
12/14/15,01:46:01.980Z,-4.1446,129.6637
12/14/15,01:44:11.720Z,33.5925,-116.717
12/14/15,01:34:08.170Z,-4.1994,129.6085
12/14/15,00:59:57.280Z,35.9038,-96.7359
12/14/15,00:35:54.580Z,36.581,-117.8236667
12/14/15,00:30:37.090Z,47.746,-115.7246667
12/14/15,00:14:03.090Z,38.7700005,-122.7425003
12/14/15,00:13:17.110Z,33.2173333,-117.7671667
12/14/15,00:12:32.550Z,38.8308334,-122.7994995
12/14/15,00:03:21.920Z,33.9015,-116.9153333
12/13/15,23:26:59.000Z,60.1656,-141.335
12/13/15,22:59:53.940Z,35.9588333,-117.985
12/13/15,22:54:32.500Z,36.8066673,-121.5274963
12/13/15,22:52:38.000Z,61.132,-151.4315
12/13/15,22:42:02.000Z,60.3788,-150.603
12/13/15,22:33:11.660Z,36.5381667,-121.1275
12/13/15,22:28:05.230Z,19.309,-155.2085
12/13/15,22:03:35.000Z,61.535,-149.7866
12/13/15,22:01:00.000Z,61.6215,-147.6439
12/13/15,21:43:23.000Z,60.1657,-141.4029
12/13/15,21:41:46.990Z,38.8364983,-122.8259964
12/13/15,21:25:49.000Z,61.4764,-151.8821
12/13/15,20:51:43.000Z,61.5592,-149.8008
12/13/15,20:47:25.870Z,-4.4837,101.4662
12/13/15,20:31:35.000Z,60.3101,-151.8694
12/13/15,20:30:50.370Z,38.8069992,-122.8130035
12/13/15,20:25:10.130Z,33.9855,-116.564
12/13/15,20:24:03.480Z,36.6380005,-121.2581635
12/13/15,20:11:55.040Z,37.6533333,-118.9195
12/13/15,20:09:24.440Z,38.2907,72.9184
12/13/15,19:51:51.000Z,60.9037,-152.1605
12/13/15,19:48:03.000Z,63.125,-149.3957
12/13/15,18:07:22.070Z,38.8294983,-122.8075027
12/13/15,17:52:46.530Z,37.65,-118.9136667
12/13/15,17:50:47.100Z,19.0415,-65.6181
12/13/15,17:37:20.000Z,59.7128,-153.0016
12/13/15,17:35:29.830Z,19.4088333,-154.8521667
12/13/15,17:31:07.910Z,-30.5621,-72.0337
12/13/15,17:27:46.140Z,38.8330002,-122.8068314
12/13/15,17:20:33.950Z,38.8301667,-122.807
12/13/15,17:18:01.740Z,44.5688333,-114.2845
12/13/15,17:10:54.970Z,19.286,-155.3898333
12/13/15,17:10:49.420Z,33.527,-116.4686667
12/13/15,17:04:54.000Z,60.434,-147.7829
12/13/15,17:01:51.920Z,33.2745,-115.6685
12/13/15,16:59:33.000Z,63.4081,-149.9791
12/13/15,16:48:07.210Z,5.8333,126.9373
12/13/15,16:43:30.000Z,62.2336,-151.9125
12/13/15,16:41:21.390Z,38.7599983,-122.7350006
12/13/15,16:20:14.380Z,32.787,-115.4371667
12/13/15,16:16:44.910Z,37.1128349,-121.5224991
12/13/15,16:14:10.800Z,19.1993,-65.5566
12/13/15,16:03:59.560Z,33.2726667,-115.6683333
12/13/15,16:00:41.000Z,58.2071,-142.798
12/13/15,15:55:08.980Z,38.8051682,-122.7941666
12/13/15,15:53:47.860Z,38.8071667,-122.7911667
12/13/15,15:43:20.100Z,19.1161,-65.5901
12/13/15,15:42:41.000Z,-41.51,172.34
12/13/15,15:26:00.800Z,19.132,-65.5735
12/13/15,15:24:19.920Z,19.8076668,-156.8313293
12/13/15,15:23:01.000Z,63.3791,-149.8897
12/13/15,15:14:17.480Z,36.8426666,-121.2496643
12/13/15,15:06:50.880Z,33.5693333,-116.7126667
12/13/15,14:35:41.570Z,-29.6367,-72.0136
12/13/15,14:32:06.870Z,45.6351667,-112.4396667
12/13/15,14:25:43.770Z,-30.3077,-72.0912
12/13/15,14:17:26.970Z,44.4551667,-114.1495
12/13/15,13:57:16.000Z,61.9294,-149.5942
12/13/15,13:49:03.290Z,37.5898333,-118.841
12/13/15,13:43:32.200Z,38.8190002,-122.8034973
12/13/15,13:38:29.587Z,38.6969,-119.7198
12/13/15,13:29:25.000Z,65.015,-146.8613
12/13/15,13:09:12.240Z,36.5336685,-121.1173325
12/13/15,12:47:44.830Z,19.4150009,-155.2661591
12/13/15,12:35:14.240Z,33.4696667,-116.571
12/13/15,12:34:37.670Z,33.2733333,-115.6565
12/13/15,12:34:18.290Z,33.2718333,-115.6678333
12/13/15,12:28:27.310Z,33.2731667,-115.6693333
12/13/15,12:19:29.820Z,38.5958,-118.3231
12/13/15,12:05:39.170Z,33.2771667,-115.6676667
12/13/15,12:01:50.540Z,38.8341675,-122.7733307
12/13/15,12:01:44.920Z,33.2803333,-115.6275
12/13/15,12:01:37.850Z,33.272,-115.658
12/13/15,12:00:48.610Z,33.2656667,-115.6585
12/13/15,12:00:33.800Z,19.2255,-65.4049
12/13/15,11:56:07.470Z,48.1015,-115.0778333
12/13/15,11:51:00.200Z,38.838501,-122.8304977
12/13/15,11:48:21.300Z,18.333,-68.0282
12/13/15,11:45:35.900Z,35.4866667,-118.4273333
12/13/15,11:43:57.000Z,60.2091,-150.8036
12/13/15,11:42:11.600Z,35.632,-118.1463333
12/13/15,11:39:08.080Z,43.3893333,-111.2858333
12/13/15,11:23:47.228Z,37.3462,-114.2099
12/13/15,11:19:49.760Z,19.4726658,-155.4595032
12/13/15,10:56:15.532Z,37.1384,-117.776
12/13/15,10:48:32.750Z,37.5451667,-118.8553333
12/13/15,10:41:49.000Z,64.5532,-149.866
12/13/15,10:40:52.540Z,38.8338318,-122.8115005
12/13/15,10:40:49.000Z,63.2774,-145.4306
12/13/15,10:31:54.000Z,61.5796,-146.4736
12/13/15,10:27:19.460Z,38.838501,-122.8343353
12/13/15,10:03:23.920Z,-11.1608,166.4455
12/13/15,10:01:54.469Z,37.1355,-117.7757
12/13/15,09:43:12.220Z,38.8203316,-122.8000031
12/13/15,09:31:05.110Z,34.1693333,-117.4701667
12/13/15,09:27:31.650Z,38.8143349,-122.8193359
12/13/15,09:15:22.000Z,63.1861,-150.6143
12/13/15,08:58:47.000Z,62.8881,-151.3846
12/13/15,08:49:17.960Z,38.8143349,-122.8284988
12/13/15,08:42:01.000Z,64.2509,-147.6008
12/13/15,08:38:08.630Z,48.1246667,-115.0858333
12/13/15,08:31:33.178Z,37.1091,-116.7502
12/13/15,08:31:15.750Z,-24.1944,-66.9564
12/13/15,08:02:18.000Z,61.0278,-147.762
12/13/15,07:52:28.290Z,38.8205,-122.845
12/13/15,07:29:18.310Z,36.0158333,-117.8025
12/13/15,07:23:51.750Z,47.4388333,-123.0321667
12/13/15,07:14:28.700Z,19.238,-66.5384
12/13/15,07:11:51.400Z,19.1287,-65.6025
12/13/15,06:54:39.430Z,36.1346667,-118.0661667
12/13/15,06:45:07.000Z,63.2835,-151.3438
12/13/15,06:42:11.060Z,-6.9137,129.9085
12/13/15,06:40:59.810Z,37.4247,-117.2997
12/13/15,06:26:06.032Z,38.1658,-118.8302
12/13/15,06:12:35.440Z,38.8463326,-122.8771667
12/13/15,05:57:28.573Z,36.8077,-116.6828
12/13/15,05:53:20.730Z,54.9946,111.7368
12/13/15,05:52:08.840Z,33.505,-116.4456667
12/13/15,05:27:43.000Z,63.4136,-151.3572
12/13/15,05:27:35.000Z,62.0943,-149.4735
12/13/15,05:23:13.000Z,63.2645,-151.3475
12/13/15,05:20:41.420Z,33.471,-116.4851667
12/13/15,05:20:02.000Z,19.4878,-66.2602
12/13/15,05:04:24.000Z,61.5571,-151.6665
12/13/15,04:49:06.440Z,38.7901649,-122.7713318
12/13/15,04:45:38.350Z,19.4933333,-155.6673333
12/13/15,04:45:14.000Z,63.3887,-151.7862
12/13/15,04:43:24.250Z,37.2717,-118.1302
12/13/15,04:37:38.070Z,38.8373337,-122.8383331
12/13/15,04:36:16.130Z,32.3981667,-115.2608333
12/13/15,04:23:46.000Z,62.4158,-150.636
12/13/15,04:20:10.390Z,19.4148331,-155.4075012
12/13/15,04:13:08.340Z,37.0353333,-97.9346667
12/13/15,03:48:20.000Z,64.7667,-147.4489
12/13/15,03:47:01.860Z,37.5588333,-118.8383333
12/13/15,03:35:50.600Z,34.0735,-116.6728333
12/13/15,03:24:13.550Z,33.4693333,-116.4895
12/13/15,03:23:01.784Z,39.2315,-119.6978
12/13/15,03:10:28.550Z,38.8231659,-122.809166
12/13/15,03:09:30.000Z,62.8694,-149.5022
12/13/15,02:44:03.290Z,34.4201667,-117.7423333
12/13/15,02:43:49.180Z,36.0075,-117.6953333
12/13/15,02:38:11.094Z,37.0018,-117.7611
12/13/15,02:22:57.830Z,33.4736667,-116.4958333
12/13/15,02:16:11.300Z,33.4478333,-116.7195
12/13/15,02:04:21.200Z,37.5671667,-118.8528333
12/13/15,01:52:18.010Z,46.717,152.6172
12/13/15,01:47:09.900Z,3.4538,127.4429
12/13/15,01:44:48.000Z,61.1532,-147.2891
12/13/15,01:42:36.170Z,45.2563333,-112.7276667
12/13/15,01:36:16.060Z,38.8077,-115.6698
12/13/15,01:33:47.000Z,61.4048,-147.5829
12/13/15,01:25:56.550Z,33.6611667,-116.7385
12/13/15,01:25:47.000Z,64.9794,-147.357
12/13/15,01:25:35.880Z,33.6578333,-116.7405
12/13/15,01:13:33.000Z,63.0907,-150.4496
12/13/15,01:03:01.318Z,36.7948,-116.1911
12/13/15,00:58:21.770Z,38.8359985,-122.8263321
12/13/15,00:37:40.000Z,60.2878,-141.328
12/13/15,00:30:34.479Z,37.1241,-116.7483
12/13/15,00:16:34.913Z,41.8738,-119.6484
12/13/15,00:14:25.000Z,63.5608,-150.72
12/12/15,23:57:36.480Z,46.0288333,-111.9735
12/12/15,23:41:07.160Z,36.9633333,-97.9368333
12/12/15,23:40:13.230Z,38.810833,-122.8253326
12/12/15,23:32:53.960Z,-41.1661,-90.2094
12/12/15,23:30:34.480Z,0.6414,-24.9984
12/12/15,23:30:10.610Z,37.5516667,-118.8746667
12/12/15,23:15:12.957Z,38.1619,-118.1999
12/12/15,23:14:37.910Z,47.8778333,-121.6018333
12/12/15,22:55:15.880Z,48.4158333,-122.6633333
12/12/15,22:53:13.000Z,62.9366,-150.7878
12/12/15,22:49:04.000Z,61.8764,-150.6206
12/12/15,22:40:44.390Z,37.6128333,-118.8633333
12/12/15,22:36:44.000Z,56.6911,-154.3282
12/12/15,22:30:41.030Z,38.1764984,-118.8263321
12/12/15,22:12:58.080Z,38.8195,-122.7648315
12/12/15,22:04:02.970Z,31.2344,129.3678
12/12/15,22:02:20.310Z,47.9556667,-114.8595
12/12/15,21:57:07.145Z,37.1074,-116.7472
12/12/15,21:43:01.160Z,36.1493333,-118.0663333
12/12/15,21:33:33.220Z,37.5201667,-118.8298333
12/12/15,21:32:05.110Z,36.1451667,-118.0758333
12/12/15,21:26:11.800Z,40.4513333,-121.5135
12/12/15,21:25:59.980Z,38.8051682,-122.7833328
12/12/15,21:22:05.080Z,36.1483333,-118.068
12/12/15,21:05:53.410Z,38.9428,141.8377
12/12/15,20:57:06.120Z,38.8196667,-122.8003333
12/12/15,20:56:36.580Z,-5.2552,129.7791
12/12/15,20:48:50.973Z,41.9166,-119.6007
12/12/15,20:45:35.069Z,41.9125,-119.5998
12/12/15,20:03:21.380Z,19.4225,-155.613
12/12/15,20:00:27.000Z,63.4262,-150.3156
12/12/15,19:57:41.000Z,63.292,-150.996
12/12/15,19:57:23.720Z,45.8503333,-111.5511667
12/12/15,19:52:58.370Z,38.8079987,-122.8238297
12/12/15,19:48:26.850Z,45.6238333,-111.8966667
12/12/15,19:25:30.430Z,37.6411667,-118.9455
12/12/15,19:22:05.227Z,38.245,-118.4979
12/12/15,19:19:37.800Z,19.3513333,-155.274
12/12/15,19:13:24.560Z,33.9351667,-117.1708333
12/12/15,19:06:08.000Z,63.5232,-147.2415
12/12/15,19:05:54.854Z,38.6154,-118.2056
12/12/15,19:04:39.100Z,38.8371658,-122.8096695
12/12/15,18:42:02.580Z,41.8971,-119.596
12/12/15,18:23:26.640Z,38.8375015,-122.8286667
12/12/15,18:12:32.550Z,44.7501667,-111.0775
12/12/15,18:11:33.570Z,38.8185005,-122.7626648
12/12/15,18:00:03.000Z,61.8604,-150.5239
12/12/15,17:52:44.000Z,60.0629,-149.8093
12/12/15,17:45:51.180Z,47.9651667,-114.9391667
12/12/15,17:43:54.980Z,34.4221667,-117.7421667
